# C++ API data.
#
# Copyright (C) 2022-2023 Free Software Foundation, Inc.
# This file is part of GCC.
#
# This file is free software; you can redistribute it and/or modify
# it under the terms of the GNU General Public License as published by
# the Free Software Foundation; either version 3 of the License, or
# (at your option) any later version.
#
# This program is distributed in the hope that it will be useful,
# but WITHOUT ANY WARRANTY; without even the implied warranty of
# MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
# GNU General Public License for more details.
#
# You should have received a copy of the GNU General Public License
# along with this program; see the file COPYING3.  If not see
# <http://www.gnu.org/licenses/>.
#
# This file can be processed with gen-cxxapi-file.py to create the
# export list for the standard C++ library module and the tables for
# suggesting actions on missing symbols in the std:: namespace.
#
# The generated code is integral part of the C++ frontend but the
# content of this file is consists of information solely in the
# domain of the libstdc++ maintainers.  Therefore ownership of
# this file is shared between these two groups.
#
# The format of this file must match what the gen-cxxapi-file.py
# script expects.
#  column  value
#       1  header file, including angle brackets
#       2  symbol name without std:: prefix
#       3  nonzero if to be exported
#       4  "no" if not to be added to the hint table else the appropriate
#          enum cxx_dialect value
#       5  optional, a string used after #if in a line inserted first to
#          enable conditional definitions
#
<array>,array,1,cxx11
<array>,operator==,1,no
<array>,operator<=>,1,no
<array>,swap,1,no
<array>,to_array,1,cxx20
<array>,tuple_size,1,no
<array>,tuple_element,1,no
<array>,get,1,no
<atomic>,memory_order,1,no
<atomic>,kill_dependency,1,no
<atomic>,atomic_ref,1,cxx20
<atomic>,atomic,1,cxx11
<atomic>,atomic_is_lock_free,1,no
<atomic>,atomic_store,1,no
<atomic>,atomic_store_explicit,1,no
<atomic>,atomic_load,1,no
<atomic>,atomic_load_explicit,1,no
<atomic>,atomic_exchange,1,no
<atomic>,atomic_exchange_explicit,1,no
<atomic>,atomic_compare_exchange_weak,1,no
<atomic>,atomic_compare_exchange_strong,1,no
<atomic>,atomic_compare_exchange_weak_explicit,1,no
<atomic>,atomic_compare_exchange_strong_explicit,1,no
<atomic>,atomic_fetch_add,1,no
<atomic>,atomic_fetch_add_explicit,1,no
<atomic>,atomic_fetch_sub,1,no
<atomic>,atomic_fetch_sub_explicit,1,no
<atomic>,atomic_fetch_and,1,no
<atomic>,atomic_fetch_and_explicit,1,no
<atomic>,atomic_fetch_or,1,no
<atomic>,atomic_fetch_or_explicit,1,no
<atomic>,atomic_fetch_xor,1,no
<atomic>,atomic_fetch_xor_explicit,1,no
<atomic>,atomic_wait,1,no
<atomic>,atomic_wait_explicit,1,no
<atomic>,atomic_notify_one,1,no
<atomic>,atomic_notify_all,1,no
<atomic>,atomic_notify_all,1,no
<atomic>,atomic_bool,1,no
<atomic>,atomic_char,1,no
<atomic>,atomic_schar,1,no
<atomic>,atomic_uchar,1,no
<atomic>,atomic_short,1,no
<atomic>,atomic_ushort,1,no
<atomic>,atomic_int,1,no
<atomic>,atomic_uint,1,no
<atomic>,atomic_long,1,no
<atomic>,atomic_ulong,1,no
<atomic>,atomic_llong,1,no
<atomic>,atomic_ullong,1,no
<atomic>,atomic_char8_t,1,no
<atomic>,atomic_char16_t,1,no
<atomic>,atomic_char32_t,1,no
<atomic>,atomic_wchar_t,1,no
<atomic>,atomic_int8_t,1,no
<atomic>,atomic_uint8_t,1,no
<atomic>,atomic_int16_t,1,no
<atomic>,atomic_uint16_t,1,no
<atomic>,atomic_int32_t,1,no
<atomic>,atomic_uint32_t,1,no
<atomic>,atomic_int64_t,1,no
<atomic>,atomic_uint64_t,1,no
<atomic>,atomic_int_least8_t,1,no
<atomic>,atomic_uint_least8_t,1,no
<atomic>,atomic_int_least16_t,1,no
<atomic>,atomic_uint_least16_t,1,no
<atomic>,atomic_int_least32_t,1,no
<atomic>,atomic_uint_least32_t,1,no
<atomic>,atomic_int_least64_t,1,no
<atomic>,atomic_uint_least64_t,1,no
<atomic>,atomic_int_fast8_t,1,no
<atomic>,atomic_uint_fast8_t,1,no
<atomic>,atomic_int_fast16_t,1,no
<atomic>,atomic_uint_fast16_t,1,no
<atomic>,atomic_int_fast32_t,1,no
<atomic>,atomic_uint_fast32_t,1,no
<atomic>,atomic_int_fast64_t,1,no
<atomic>,atomic_uint_fast64_t,1,no
<atomic>,atomic_intptr_t,1,no
<atomic>,atomic_uintptr_t,1,no
<atomic>,atomic_size_t,1,no
<atomic>,atomic_ptrdiff_t,1,no
<atomic>,atomic_intmax_t,1,no
<atomic>,atomic_uintmax_t,1,no
<atomic>,atomic_uintmax_t,1,cxx20
<atomic>,atomic_signed_lock_free,1,cxx11,__cpp_lib_atomic_lock_free_type_aliases
<atomic>,atomic_unsigned_lock_free,1,cxx11,__cpp_lib_atomic_lock_free_type_aliases
# libstdc++/103934 <atomic>,atomic_flag_test,1,no
# libstdc++/103934 <atomic>,atomic_flag_test_explicit,1,no
<atomic>,atomic_flag_test_and_set,1,no
<atomic>,atomic_flag_test_and_set_explicit,1,no
<atomic>,atomic_flag_clear,1,no
<atomic>,atomic_flag_clear_explicit,1,no
# libstdc++/103934 <atomic>,atomic_flag_wait,1,no
# libstdc++/103934 <atomic>,atomic_flag_wait_explicit,1,no
# libstdc++/103934 <atomic>,atomic_flag_notify_one,1,no
# libstdc++/103934 <atomic>,atomic_flag_notify_all,1,no
<atomic>,atomic_thread_fence,1,no
<atomic>,atomic_signal_fence,1,no
<barrier>,barrier,1,no
<bit>,bit_cast,1,no
<bit>,byteswap,1,no
<bit>,has_single_bit,1,no
<bit>,bit_ceil,1,no
<bit>,bit_floor,1,no
<bit>,bit_width,1,no
<bit>,rotl,1,no
<bit>,rotr,1,no
<bit>,countl_zero,1,no
<bit>,countl_one,1,no
<bit>,countr_zero,1,no
<bit>,countr_one,1,no
<bit>,popcount,1,no
<bit>,endian,1,no
<bit>,endian::little,1,no
<bit>,endian::big,1,no
<bit>,endian::native,1,no
<bitset>,bitset,1,cxx11
<bitset>,operator&,1,no
<bitset>,operator|,1,no
<bitset>,operator^,1,no
<bitset>,operator>>,1,no
<bitset>,operator<<,1,no
<charconv>,chars_format,1,no
<charconv>,to_chars_result,1,no
<charconv>,to_chars,1,no
<charconv>,from_chars_result,1,no
<charconv>,from_chars,1,no
# <chrono> TODO
# <codecvt> TODO
<compare>,weak_equality,1,cxx20
<compare>,strong_equality,1,cxx20
<compare>,partial_ordering,1,cxx20
<compare>,weak_ordering,1,cxx20
<compare>,strong_ordering,1,cxx20
# <compare> TODO the rest
<complex>,complex,1,cxx98
<complex>,complex_literals,0,cxx14
# <complex> TODO the rest
# <concepts> TODO
<condition_variable>,condition_variable,1,cxx11
<condition_variable>,condition_variable_any,1,cxx11
<condition_variable>,notify_all_at_thread_exit,1,no
<condition_variable>,cv_status,1,no
<condition_variable>,cv_status::no_timeout,1,no
<condition_variable>,cv_status::timeout,1,no
<coroutine>,coroutine_traits,1,no
<coroutine>,coroutine_handle,1,no
<coroutine>,operator==,1,no
<coroutine>,operator<=>,1,no
<coroutine>,hash,1,no
<coroutine>,noop_coroutine_promise,1,no
<coroutine>,noop_coroutine_handle,1,no
<coroutine>,noop_coroutine,1,no
<coroutine>,suspend_never,1,no
<coroutine>,suspend_always,1,no
<cstddef>,byte,0,cxx17
<deque>,deque,1,cxx98
<deque>,operator==,1,no
<deque>,operator<=>,1,no
<deque>,swap,1,no
<deque>,erase,1,no
<deque>,erase_if,1,no
# c++/106851 <deque>,pmr::deque,1,no
# <exception> TODO
<exception>,exception,1,cxx98
<exception>,bad_exception,1,no
<exception>,nested_exception,1,no
<exception>,terminate_handler,1,no
<exception>,get_terminate,1,no
<exception>,set_terminate,1,no
<exception>,terminate,1,cxx98
<exception>,uncaught_exceptions,1,cxx17
<exception>,exception_ptr,1,cxx11
<exception>,current_exception,1,cxx11
<exception>,rethrow_exception,1,no
<exception>,make_exception_ptr,1,cxx11
<exception>,throw_with_nested,1,no
<exception>,rethrow_if_nested,1,no
<expected>,unexpected,1,no
<expected>,bad_expected_access,1,no
<expected>,unexpect_t,1,no
<expected>,unexpect,1,no
<expected>,expected,1,cxx23
# <filesystem> TODO
# <flat_map>,flat_map,1,no
# <flat_map>,flat_multimap,1,no
# <flat_map>,sorted_unique_t,1,no
# <flat_map>,sorted_unique,1,no
# <flat_map>,sorted_equivalent_t,1,no
# <flat_map>,sorted_equivalent,1,no
# <flat_map>,erase_if,1,no
# <flat_map>,uses_allocator,1,no
# <flat_set>,flat_set,1,no
# <flat_set>,flat_multiset,1,no
# <flat_set>,sorted_unique_t,1,no
# <flat_set>,sorted_unique,1,no
# <flat_set>,sorted_equivalent_t,1,no
# <flat_set>,sorted_equivalent,1,no
# <flat_set>,erase_if,1,no
# <flat_set>,uses_allocator,1,no
<forward_list>,forward_list,1,cxx11
<forward_list>,operator==,1,no
<forward_list>,operator<=>,1,no
<forward_list>,swap,1,no
<forward_list>,erase,1,no
<forward_list>,erase_if,1,no
# c++/106851 <forward_list>,pmr::forward_list,1,no
<fstream>,basic_filebuf,1,no
<fstream>,swap,1,no
<fstream>,basic_filebuf,0,cxx98
<fstream>,filebuf,1,no
<fstream>,wfilebuf,1,no
<fstream>,basic_ifstream,1,cxx98
<fstream>,ifstream,1,no
<fstream>,wifstream,1,no
<fstream>,basic_ofstream,1,cxx98
<fstream>,ofstream,1,cxx98
<fstream>,wofstream,1,no
<fstream>,basic_fstream,1,cxx98
<fstream>,fstream,1,cxx98
<fstream>,ifstream,1,cxx98
<functional>,bind,1,cxx11
<functional>,bind_front,1,cxx20
<functional>,function,1,cxx11
<functional>,hash,0,cxx11
<functional>,invoke,1,cxx17
<functional>,invoke_r,1,cxx23
<functional>,mem_fn,1,cxx11
<functional>,not_fn,1,cxx17
<functional>,reference_wrapper,1,cxx11
<functional>,unwrap_reference,1,cxx20
<functional>,unwrap_reference_t,1,cxx20
<functional>,unwrap_ref_decay,1,cxx20
<functional>,unwrap_ref_decay_t,1,cxx20
# <functional> TODO the rest
<future>,future_errc,1,no
<future>,launch,1,no
<future>,future_status,1,no
<future>,is_error_code_enum,1,no
<future>,make_error_code,1,no
<future>,make_error_condition,1,no
<future>,future_category,1,no
<future>,future_error,1,no
<future>,promise,1,cxx11
<future>,swap,1,no
<future>,uses_allocator,1,no
<future>,future,1,cxx11
<future>,shared_future,1,no
<future>,packaged_task,1,cxx11
<future>,async,1,cxx11
<initializer_list>,initializer_list,1,no
<initializer_list>,begin,1,no
<initializer_list>,end,1,no
<iomanip>,resetiosflags,1,cxx98
<iomanip>,setiosflags,1,cxx98
<iomanip>,setbase,1,cxx98
<iomanip>,setfill,1,cxx98
<iomanip>,setprecision,1,cxx98
<iomanip>,setw,1,cxx98
<iomanip>,get_money,1,cxx11
<iomanip>,put_money,1,cxx11
<iomanip>,get_time,1,cxx11
<iomanip>,put_time,1,cxx11
<iomanip>,quoted,1,cxx14
<ios>,boolalpha,0,cxx98
<ios>,noboolalpha,0,cxx98
<ios>,showbase,0,cxx98
<ios>,noshowbase,0,cxx98
<ios>,showpoint,0,cxx98
<ios>,noshowpoint,0,cxx98
<ios>,showpos,0,cxx98
<ios>,noshowpos,0,cxx98
<ios>,skipws,0,cxx98
<ios>,noskipws,0,cxx98
<ios>,uppercase,0,cxx98
<ios>,nouppercase,0,cxx98
<ios>,unitbuf,0,cxx98
<ios>,nounitbuf,0,cxx98
<ios>,internal,0,cxx98
<ios>,left,0,cxx98
<ios>,right,0,cxx98
<ios>,dec,0,cxx98
<ios>,hex,0,cxx98
<ios>,oct,0,cxx98
<ios>,fixed,0,cxx98
<ios>,scientific,0,cxx98
<ios>,hexfloat,0,cxx11
<ios>,defaultfloat,0,cxx11
# <ios> TODO the rest
# <iosfwd> TODO ?
<iostream>,cin,1,cxx98
<iostream>,cout,1,cxx98
<iostream>,cerr,1,cxx98
<iostream>,clog,1,cxx98
<iostream>,wcin,1,cxx98
<iostream>,wcout,1,cxx98
<iostream>,wcerr,1,cxx98
<iostream>,wclog,1,cxx98
<istream>,basic_istream,1,no
<istream>,istream,1,cxx98
<istream>,wistream,1,no
<istream>,basic_iostream,1,no
<istream>,iostream,1,no
<istream>,wiostream,1,no
<istream>,ws,1,cxx98
<istream>,operator>>,1,no
<iterator>,advance,1,cxx98
<iterator>,back_inserter,1,cxx98
<iterator>,begin,1,cxx11
<iterator>,distance,1,cxx98
<iterator>,end,1,cxx11
<iterator>,front_inserter,1,cxx98
<iterator>,inserter,1,cxx98
<iterator>,istream_iterator,1,cxx98
<iterator>,istreambuf_iterator,1,cxx98
<iterator>,iterator_traits,1,cxx98
<iterator>,move_iterator,1,cxx11
<iterator>,next,1,cxx11
<iterator>,ostream_iterator,1,cxx98
<iterator>,ostreambuf_iterator,1,cxx98
<iterator>,prev,1,cxx11
<iterator>,reverse_iterator,1,cxx98
# <iterator> TODO the rest
<latch>,latch,1,no
<list>,list,1,cxx98
<list>,operator==,1,no
<list>,operator<=>,1,no
<list>,swap,1,no
<list>,erase,1,no
<list>,erase_if,1,no
# c++/106851 <list>,pmr::list,1,no
# <locale> TODO
<map>,map,1,cxx98
<map>,multimap,1,cxx98
<map>,operator==,1,no
<map>,operator<=>,1,no
<map>,swap,1,no
<map>,erase,1,no
<map>,erase_if,1,no
# c++/106851 <map>,pmr::map,1,no
# c++/106851 <map>,pmr::multimap,1,no
# unimplemented <mdspan>,extents,1,no
# unimplemented <mdspan>,dextents,1,no
# unimplemented <mdspan>,layout_left,1,no
# unimplemented <mdspan>,layout_right,1,no
# unimplemented <mdspan>,layout_stride,1,no
# unimplemented <mdspan>,default_accessor,1,no
# unimplemented <mdspan>,mdspan,1,cxx23
<memory>,pointer_traits,1,cxx11
<memory>,to_address,1,cxx11
<memory>,align,1,cxx11
<memory>,assume_aligned,1,cxx20
<memory>,allocator_arg_t,1,cxx11
<memory>,allocator_arg,1,cxx11
<memory>,uses_allocator,1,cxx11
<memory>,uses_allocator_v,1,cxx17
<memory>,uses_allocator_construction_args,1,cxx20
<memory>,make_obj_using_allocator,1,cxx20
<memory>,uninitialized_construct_using_allocator,1,cxx20
<memory>,allocator_traits,1,cxx11
<memory>,allocator,1,cxx98
<memory>,operator==,1,no
<memory>,addressof,1,cxx11
# TODO uninitialized memory algos
<memory>,construct_at,1,cxx20
# c++/106851 <memory>,ranges::construct_at,1,cxx20
<memory>,destroy_at,1,cxx20
<memory>,destroy,1,cxx20
<memory>,destroy_n,1,cxx20
# c++/106851 <memory>,ranges::destroy_at,1,cxx20
# c++/106851 <memory>,ranges::destroy,1,cxx20
# c++/106851 <memory>,ranges::destroy_n,1,cxx20
<memory>,default_delete,1,cxx11
<memory>,unique_ptr,1,cxx11
<memory>,make_unique,1,cxx14
<memory>,make_unique_for_overwrite,1,cxx20
<memory>,swap,1,no
<memory>,operator==,1,no
<memory>,operator<=>,1,no
<memory>,operator>,1,no
<memory>,operator<=,1,no
<memory>,operator>=,1,no
<memory>,operator<=>,1,no
<memory>,operator<<,1,no
<memory>,bad_weak_ptr,1,cxx11
<memory>,shared_ptr,1,cxx11
<memory>,make_shared,1,cxx11
<memory>,allocate_shared,1,cxx11
<memory>,make_shared_for_overwrite,1,cxx20
<memory>,allocate_shared_for_overwrite,1,cxx20
<memory>,get_deleter,1,cxx11
<memory>,static_pointer_cast,1,cxx11
<memory>,dynamic_pointer_cast,1,cxx11
<memory>,const_pointer_cast,1,cxx11
<memory>,reinterpret_pointer_cast,1,cxx17
<memory>,weak_ptr,1,cxx11
<memory>,owner_less,1,cxx11
<memory>,enable_shared_from_this,1,cxx11
<memory>,hash,1,no
<memory_resource>,pmr,0,cxx17
<memory_resource>,pmr::memory_resource,1,cxx17
<memory_resource>,pmr::operator==,1,no
<memory_resource>,pmr::polymorphic_allocator,1,cxx17
<memory_resource>,pmr::new_delete_resource,1,cxx17
<memory_resource>,pmr::set_default_resource,1,cxx17
<memory_resource>,pmr::get_default_resource,1,cxx17
<memory_resource>,pmr::pool_options,1,cxx17
<memory_resource>,pmr::synchronized_pool_resource,1,cxx17
<memory_resource>,pmr::unsynchronized_pool_resource,1,cxx17
<memory_resource>,pmr::monotonic_buffer_resource,1,cxx17
<mutex>,mutex,1,cxx11
<mutex>,recursive_mutex,1,cxx11
<mutex>,timed_mutex,1,cxx11
<mutex>,recursive_timed_mutex,1,cxx11
<mutex>,defer_lock_t,1,no
<mutex>,try_to_lock_t,1,no
<mutex>,adopt_lock_t,1,no
<mutex>,defer_lock,1,no
<mutex>,try_to_lock,1,no
<mutex>,adopt_lock,1,no
<mutex>,lock_guard,1,cxx11
<mutex>,scoped_lock,1,cxx17
<mutex>,unique_lock,1,cxx11
<mutex>,swap,1,no
<mutex>,try_lock,1,cxx11
<mutex>,lock,1,cxx11
<mutex>,once_flag,1,cxx11
<mutex>,call_once,1,cxx11
<new>,bad_alloc,1,cxx98
<new>,bad_array_new_length,1,no
<new>,destroying_delete_t,1,no
<new>,destroying_delete,1,no
<new>,align_val_t,1,no
<new>,nothrow_t,1,cxx98
<new>,nothrow,1,cxx98
<new>,new_handler,1,no
<new>,get_new_handler,1,no
<new>,set_new_handler,1,no
<new>,launder,1,cxx17
<new>,hardware_destructive_interference_size,1,cxx17
<new>,hardware_constructive_interference_size,1,cxx17
<numbers>,numbers::e_v,1,cxx20
<numbers>,numbers::log2e_v,1,cxx20
<numbers>,numbers::log10e_v,1,cxx20
<numbers>,numbers::pi_v,1,cxx20
<numbers>,numbers::inv_pi_v,1,cxx20
<numbers>,numbers::inv_sqrtpi_v,1,cxx20
<numbers>,numbers::ln2_v,1,cxx20
<numbers>,numbers::ln10_v,1,cxx20
<numbers>,numbers::sqrt2_v,1,cxx20
<numbers>,numbers::sqrt3_v,1,cxx20
<numbers>,numbers::inv_sqrt3_v,1,cxx20
<numbers>,numbers::egamma_v,1,cxx20
<numbers>,numbers::phi_v,1,cxx20
<optional>,optional,1,cxx17
<optional>,nullopt_t,1,no
<optional>,nullopt,1,cxx17
<optional>,bad_optional_access,1,no
<optional>,operator==,1,no
<optional>,operator!=,1,no
<optional>,operator<,1,no
<optional>,operator>,1,no
<optional>,operator<=,1,no
<optional>,operator>=,1,no
<optional>,operator<=>,1,no
<optional>,swap,1,no
<optional>,make_optional,1,cxx17
<optional>,hash,1,no
<ostream>,basic_ostream,1,no
<ostream>,ostream,1,cxx98
<ostream>,wostream,1,cxx98
<ostream>,endl,1,cxx98
<ostream>,ends,1,cxx98
<ostream>,flush,1,cxx98
<ostream>,emit_on_flush,1,cxx20
<ostream>,noemit_on_flush,1,cxx20
<ostream>,flush_emit,1,cxx20
<ostream>,operator<<,1,no
# <numeric> TODO
<queue>,queue,1,cxx98
<queue>,operator==,1,no
<queue>,operator!=,1,no
<queue>,operator<,1,no
<queue>,operator>,1,no
<queue>,operator<=,1,no
<queue>,operator>=,1,no
<queue>,operator<=>,1,no
<queue>,swap,1,no
<queue>,uses_allocator,1,no
<queue>,priority_queue,1,cxx98
# <random> TODO
<ranges>,ranges::enable_view,1,cxx20
<ranges>,ranges::enable_borrowed_range,1,cxx20
# <ranges> TODO the rest
<ratio>,ratio,1,no
<ratio>,ratio_add,1,no
<ratio>,ratio_subtract,1,no
<ratio>,ratio_multiply,1,no
<ratio>,ratio_divide,1,no
<ratio>,ratio_equal,1,no
<ratio>,ratio_not_equal,1,no
<ratio>,ratio_less,1,no
<ratio>,ratio_less_equal,1,no
<ratio>,ratio_greater,1,no
<ratio>,ratio_greater_equal,1,no
<ratio>,ratio_equal_v,1,no
<ratio>,ratio_not_equal_v,1,no
<ratio>,ratio_less_v,1,no
<ratio>,ratio_less_equal_v,1,no
<ratio>,ratio_greater_v,1,no
<ratio>,ratio_greater_equal_v,1,no
<ratio>,yocto,1,no,__INTMAX_WIDTH__ > 80
<ratio>,zepto,1,no,__INTMAX_WIDTH__ > 70
<ratio>,atto,1,no
<ratio>,femto,1,no
<ratio>,pico,1,no
<ratio>,nano,1,no
<ratio>,micro,1,no
<ratio>,milli,1,no
<ratio>,centi,1,no
<ratio>,deci,1,no
<ratio>,deca,1,no
<ratio>,hecto,1,no
<ratio>,kilo,1,no
<ratio>,mega,1,no
<ratio>,giga,1,no
<ratio>,tera,1,no
<ratio>,peta,1,no
<ratio>,exa,1,no
<ratio>,zetta,1,no,__INTMAX_WIDTH__ > 70
<ratio>,yotta,1,no,__INTMAX_WIDTH__ > 80
# <regex> TODO
<scoped_allocator>,scoped_allocator_adaptor,1,cxx11
<scoped_allocator>,operator==,1,no
<semaphore>,counting_semaphore,1,cxx20
<semaphore>,binary_semaphore,1,cxx20
<set>,set,1,cxx98
<set>,multiset,1,cxx98
<set>,operator==,1,no
<set>,operator<=>,1,no
<set>,swap,1,no
<set>,erase,1,no
<set>,erase_if,1,no
# c++/106851 <set>,pmr::set,1,no
# c++/106851 <set>,pmr::multiset,1,no
<shared_mutex>,shared_mutex,1,cxx17
<shared_mutex>,shared_timed_mutex,1,cxx14
<shared_mutex>,shared_lock,1,cxx14
<shared_mutex>,swap,1,no
<source_location>,source_location,1,cxx20
<span>,dynamic_extent,1,no
<span>,span,1,cxx20
<span>,ranges::enable_view,1,no
<span>,ranges::enable_borrowed_range,1,no
<span>,as_bytes,1,no
<span>,as_writable_bytes,1,no
<spanstream>,basic_spanbuf,1,cxx23
<spanstream>,swap,1,no
<spanstream>,spanbuf,1,cxx23
<spanstream>,wspanbuf,1,cxx23
<spanstream>,basic_ispanstream,1,cxx23
<spanstream>,ispanstream,1,cxx23
<spanstream>,wispanstream,1,cxx23
<spanstream>,basic_ospanstream,1,cxx23
<spanstream>,ospanstream,1,cxx23
<spanstream>,wospanstream,1,cxx23
<spanstream>,basic_spanstream,1,cxx23
<spanstream>,spanstream,1,cxx23
<spanstream>,ispanstream,1,cxx23
<sstream>,basic_stringbuf,1,cxx98
<sstream>,swap,1,no
<sstream>,stringbuf,1,cxx98
<sstream>,wstringbuf,1,cxx98
<sstream>,basic_istringstream,1,cxx98
<sstream>,istringstream,1,cxx98
<sstream>,wistringstream,1,cxx98
<sstream>,basic_ostringstream,1,cxx98
<sstream>,ostringstream,1,cxx98
<sstream>,wostringstream,1,cxx98
<sstream>,basic_stringstream,1,cxx98
<sstream>,stringstream,1,cxx98
<sstream>,istringstream,1,cxx98
<stack>,stack,1,cxx98
<stack>,operator==,1,no
<stack>,operator!=,1,no
<stack>,operator<,1,no
<stack>,operator>,1,no
<stack>,operator<=,1,no
<stack>,operator>=,1,no
<stack>,operator<=>,1,no
<stack>,swap,1,no
<stack>,uses_allocator,1,no
<stacktrace>,stacktrace_entry,1,no
<stacktrace>,basic_stacktrace,1,no
<stacktrace>,stacktrace,1,cxx23
<stacktrace>,swap,1,no
<stacktrace>,to_string,1,no
<stacktrace>,operator<<,1,no
# c++/106851 <stacktrace>,pmr::stacktrace,1,no
<stacktrace>,hash,1,no
<stdexcept>,logic_error,1,cxx98
<stdexcept>,domain_error,1,cxx98
<stdexcept>,invalid_argument,1,cxx98
<stdexcept>,length_error,1,cxx98
<stdexcept>,out_of_range,1,cxx98
<stdexcept>,runtime_error,1,cxx98
<stdexcept>,range_error,1,cxx98
<stdexcept>,overflow_error,1,cxx98
<stdexcept>,underflow_error,1,cxx98
<stop_token>,stop_token,1,cxx20
<stop_token>,stop_source,1,cxx20
<stop_token>,nostopstate_t,1,no
<stop_token>,nostopstate,1,no
<stop_token>,stop_callback,1,cxx20
<streambuf>,basic_streambuf,1,cxx98
<streambuf>,streambuf,1,cxx98
<streambuf>,wstreambuf,1,cxx98
<string>,char_traits,1,cxx98
<string>,basic_string,1,cxx98
<string>,operator+,1,no
<string>,operator==,1,no
<string>,operator<=>,1,no
<string>,swap,1,no
<string>,operator<<,1,no
<string>,operator>>,1,no
<string>,getline,1,no
